type=electricity+distribution+and+transmission&emission=life+cycle&basis=rolling+average
massCO2ePerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.06865
1991-01-01T00:00:00+00:00 (GMT),0.0683
1992-01-01T00:00:00+00:00 (GMT),0.06427
1993-01-01T00:00:00+00:00 (GMT),0.06004
1994-01-01T00:00:00+00:00 (GMT),0.06245
1995-01-01T00:00:00+00:00 (GMT),0.05956
1996-01-01T00:00:00+00:00 (GMT),0.05587
1997-01-01T00:00:00+00:00 (GMT),0.05269
1998-01-01T00:00:00+00:00 (GMT),0.053
1999-01-01T00:00:00+00:00 (GMT),0.04931
2000-01-01T00:00:00+00:00 (GMT),0.04764
2001-01-01T00:00:00+00:00 (GMT),0.04753
2002-01-01T00:00:00+00:00 (GMT),0.04798
2003-01-01T00:00:00+00:00 (GMT),0.04865
2004-01-01T00:00:00+00:00 (GMT),0.05034
2005-01-01T00:00:00+00:00 (GMT),0.04839
2006-01-01T00:00:00+00:00 (GMT),0.04727
2007-01-01T00:00:00+00:00 (GMT),0.04635
2008-01-01T00:00:00+00:00 (GMT),0.04513
2009-01-01T00:00:00+00:00 (GMT),0.04298
